id,Summary,Status,Version,Owner,Type,Priority,Milestone,Component,Severity,Resolution,Created,Modified,Focuses,Reporter,Keywords
20027,Use get_(template|stylesheet) instead of get_option( '(template|stylesheet)' ),new,,,enhancement,normal,Future Release,Themes,normal,,02/12/2012 07:56:23 PM,02/09/2017 09:20:19 AM,,ocean90,has-patch dev-feedback
20140,Ask old password to change user password,reopened,,,feature request,normal,Future Release,Security,normal,,02/29/2012 12:55:38 PM,06/04/2019 01:51:35 PM,,nprasath002,has-patch 2nd-opinion
20167,Add wp_pages_checklist for creating checklist of pages on site,new,,,enhancement,normal,,"Posts, Post Types",normal,,03/04/2012 04:57:00 AM,06/04/2019 08:42:54 PM,template,jackreichert,has-patch needs-refresh
20241,make it possible for plugins to activate other plugins,accepted,,nacin,enhancement,normal,,Plugins,normal,,03/15/2012 12:48:59 PM,06/04/2019 08:42:59 PM,,magnus78,has-patch needs-unit-tests needs-refresh
20275,wp_update_nav_menu hook is not fired when nav menu item is auto-added,new,,,defect (bug),normal,,Menus,normal,,03/21/2012 07:30:59 PM,06/04/2019 08:03:18 PM,,inderpreet99,has-patch dev-feedback
20325,Menu item parent classes for page_for_posts (home.php) not properly set on single.php,new,,,defect (bug),normal,,Menus,normal,,03/29/2012 12:50:06 PM,06/04/2019 08:03:21 PM,,ptietz,needs-patch
20352,Use str_getcsv() to parse search terms in WP_Query,new,,,enhancement,normal,,Query,normal,,04/03/2012 11:05:25 PM,06/04/2019 08:43:04 PM,,scribu,has-patch needs-refresh needs-unit-tests
20368,htmlspecialchars() returns empty string for non-UTF-8 input in PHP 5.4,new,,,defect (bug),normal,,Formatting,major,,04/05/2012 12:43:23 PM,06/04/2019 07:43:43 PM,,convissor,needs-patch needs-unit-tests
20386,"Year permalinks ""win"" against category permalinks",new,,,defect (bug),normal,,Canonical,normal,,04/07/2012 05:20:55 AM,06/04/2019 07:22:56 PM,,markjaquith,needs-patch needs-unit-tests
20388,?cpage=N URLs do not have canonical redirection,new,,,defect (bug),normal,,Canonical,normal,,04/07/2012 05:43:02 AM,06/04/2019 07:22:58 PM,,markjaquith,has-patch
20459,Super admin should be able to bypass banned/limited domains when creating users,new,,,enhancement,normal,,Users,minor,,04/16/2012 04:12:25 PM,06/05/2019 06:38:31 AM,"administration, multisite",boonebgorges,needs-patch 2nd-opinion
20578,Allow users to delete a plugin without uninstalling,reviewing,,swissspidy,enhancement,normal,Future Release,Plugins,normal,,05/01/2012 01:18:35 AM,01/18/2019 10:07:33 PM,ui,scribu,ux-feedback ui-feedback has-screenshots needs-patch shiny-updates
20596,Adding more actions to a widget,new,,,enhancement,normal,,Widgets,normal,,05/02/2012 12:14:28 AM,06/05/2019 06:38:33 AM,,webord,needs-patch dev-feedback
20615,Unknown error when running plugins_api() with invalid slug,reopened,,,defect (bug),normal,Awaiting Review,Upgrade/Install,normal,,05/05/2012 02:59:07 PM,01/12/2018 12:54:42 AM,,scribu,
20683,WP_Dependencies' constructor should accept a string/array value for $deps rather than converting a string to an empty array,reopened,,markjaquith,enhancement,normal,,Script Loader,normal,,05/15/2012 08:12:39 PM,06/04/2019 09:07:33 PM,,vhauri,has-patch dev-feedback
20717,Filter For Requiring Post Password,new,,,enhancement,normal,,"Posts, Post Types",normal,,05/21/2012 03:37:43 AM,06/04/2019 08:43:08 PM,template,BrandonGodwin,has-patch needs-refresh
20748,Include CPT Posts in Author Count & Archive Page,new,,,enhancement,normal,,"Posts, Post Types",normal,,05/25/2012 05:59:48 PM,06/04/2019 08:43:09 PM,administration,iridox,needs-patch
20875,Introduce wp_cache_get_multi(),assigned,,boonebgorges,enhancement,normal,Future Release,Cache API,normal,,06/07/2012 01:56:28 PM,12/15/2017 11:45:09 PM,performance,nacin,has-patch has-unit-tests 2nd-opinion
20899,is_home() should be able to be true when is_feed(),reviewing,,,defect (bug),normal,Future Release,Query,normal,,06/10/2012 07:28:36 PM,05/19/2017 03:04:27 PM,,nacin,has-patch needs-testing has-unit-tests dev-feedback
20947,"feature request: one-click update for core, themes and plugins (all in one)",new,,,feature request,normal,Awaiting Review,Upgrade/Install,normal,,06/13/2012 10:48:50 PM,08/13/2018 05:00:35 PM,,jkudish,needs-patch dev-feedback shiny-updates
21082,"The Gallery shortcode relies on #gallery-instance to hook the CSS, but the id sometimes isn't specific enough",accepted,,obenland,defect (bug),normal,,Gallery,normal,,06/26/2012 06:43:28 PM,06/04/2019 07:43:56 PM,,matveb,needs-testing has-patch
21096,Filter on is_front_page return value,new,,,enhancement,normal,,Query,normal,,06/28/2012 10:32:03 AM,06/04/2019 08:43:16 PM,,CoenJacobs,needs-patch
21132,"List tables' ""select all"" should let you really select all, regardless of screen options",new,,,enhancement,normal,Awaiting Review,"Posts, Post Types",normal,,07/02/2012 04:38:38 AM,06/08/2017 06:51:24 AM,"ui, administration",evansolomon,needs-patch
21165,Make categories widget work with custom taxonomies,reopened,,wonderboymusic,enhancement,normal,,Widgets,normal,,07/05/2012 02:15:13 PM,06/05/2019 06:38:38 AM,,scribu,has-patch
21171,jQuery Events for Metaboxes,new,,,enhancement,normal,,Administration,minor,,07/05/2012 09:35:47 PM,06/04/2019 07:23:09 PM,javascript,WraithKenny,needs-patch
21258,Autosuggest for tags suggests tag already chosen,new,,,enhancement,normal,Awaiting Review,Editor,normal,,07/13/2012 12:38:03 PM,06/16/2017 10:21:49 PM,"javascript, administration",roytanck,has-patch needs-testing
21273,Automatically open help panel,new,,,enhancement,normal,,Help/About,trivial,,07/14/2012 07:04:20 PM,06/04/2019 07:43:58 PM,,ptahdunbar,has-patch dev-feedback
21321,"Remove is_null() checks in apply_filters(), do_action(), et al.",reopened,,nacin,enhancement,normal,,Plugins,normal,,07/20/2012 04:55:29 AM,06/04/2019 08:43:20 PM,performance,nacin,dev-feedback
21386,XML-RPC needs a user permission method,new,,,enhancement,normal,,XML-RPC,normal,,07/25/2012 06:33:24 PM,06/05/2019 06:38:43 AM,,markoheijnen,needs-patch
21402,"Remove PHP4 methods, format consistently",reopened,,,enhancement,normal,Future Release,Cache API,normal,,07/28/2012 06:24:33 AM,01/08/2019 01:47:04 AM,,wonderboymusic,has-patch needs-testing needs-unit-tests
21455,HiDPI (retina) theme custom backgrounds,assigned,,joemcgill,enhancement,normal,Future Release,Customize,normal,,08/02/2012 05:07:06 PM,01/24/2017 07:09:25 PM,,nacin,
21516,Make the entire .check-column the click target for the checkbox,new,,,enhancement,normal,Awaiting Review,Administration,normal,,08/08/2012 03:34:38 AM,07/17/2017 04:11:14 PM,,mitchoyoshitaka,has-ux-feedback needs-patch dev-feedback
21520,Prevent recursive script dependencies in wp_enqueue_script,new,,,defect (bug),normal,,Script Loader,normal,,08/08/2012 05:21:43 PM,06/04/2019 09:07:42 PM,,batmoo,needs-patch
21583,Improve discoverability and visual design of Screen Options and Help Panels,new,,,enhancement,normal,Future Release,Help/About,normal,,08/14/2012 10:34:05 PM,07/31/2017 04:14:21 PM,"ui, accessibility",chexee,needs-patch has-screenshots
21602,redirect_canonical can lead to infinite loop on index navigation if site url is not all lower case,assigned,,,defect (bug),normal,Future Release,Canonical,blocker,,08/15/2012 09:31:17 PM,09/03/2018 03:39:55 PM,,sreedoap,needs-unit-tests has-patch 4.6-early
21730,More modular and reusable email validation functions,new,,,enhancement,normal,,Users,normal,,08/29/2012 04:04:04 PM,06/05/2019 06:38:46 AM,,boonebgorges,has-patch needs-unit-tests
21734,Completely remove global terms,reopened,,,enhancement,normal,Future Release,Taxonomy,normal,,08/29/2012 09:38:55 PM,08/29/2017 05:16:33 PM,,scribu,needs-refresh
21834,Comment History,new,,,feature request,normal,,Comments,normal,,09/07/2012 08:30:47 PM,06/04/2019 07:23:23 PM,,mattoperry,has-patch needs-refresh
21872,"RSS Widget, and all of fetch_feed() I believe, forces its own feed order of Post Date DESC",new,,,defect (bug),normal,,External Libraries,normal,,09/11/2012 03:25:32 PM,06/04/2019 07:44:07 PM,,madtownlems,needs-patch needs-unit-tests
21981,Securing the uploads directory,reopened,,,enhancement,normal,Awaiting Review,Upload,normal,,09/24/2012 04:35:11 AM,05/04/2019 09:32:01 PM,,japh,needs-patch
21987,function get_post_time -  if gmt  (unset),new,,,defect (bug),normal,,Date/Time,minor,,09/24/2012 07:33:18 PM,06/04/2019 07:23:25 PM,,soficgr,needs-testing dev-feedback needs-refresh
21989,update_option() calls sanitize_option() twice when option does not exist,new,,,defect (bug),normal,Future Release,"Options, Meta APIs",normal,,09/25/2012 05:04:34 AM,04/10/2019 06:39:20 PM,,MikeSchinkel,dev-feedback has-patch needs-testing needs-refresh
22041,Importer dies silently when multisite upload limit is reached,reopened,,,enhancement,normal,,Import,normal,,09/28/2012 05:58:57 PM,06/04/2019 08:03:50 PM,multisite,danielbachhuber,needs-patch needs-testing
22100,Treat built-in image sizes the same as custom image sizes,new,,,enhancement,normal,,Media,normal,,10/04/2012 03:39:44 PM,06/04/2019 08:03:57 PM,,scribu,has-patch needs-refresh needs-testing
22164,"Move comment ""keyboard shortcuts"" setting to comments -> screen options",new,,,enhancement,normal,,Comments,normal,,10/11/2012 02:14:23 PM,06/04/2019 07:23:27 PM,administration,lessbloat,needs-refresh dev-feedback
22192,update_metadata() and update_option() strict checks can cause false negatives,new,,,defect (bug),normal,,"Options, Meta APIs",normal,,10/15/2012 03:19:23 AM,06/04/2019 08:43:28 PM,performance,nacin,has-patch 2nd-opinion
22194,PHP x64 compatibility issue with date values,assigned,,pento,defect (bug),normal,,Date/Time,normal,,10/15/2012 09:39:11 AM,06/04/2019 07:23:30 PM,,Whissi,dev-feedback needs-patch
22239,wp_ob_end_flush_all() tries to destroy non-destroyable output buffers,new,,,defect (bug),normal,,Bootstrap/Load,normal,,10/21/2012 03:20:47 AM,06/04/2019 07:23:34 PM,,dd32,has-patch needs-refresh
22249,Add ability to set or remove attributes on enqueued scripts and styles.,assigned,,,enhancement,normal,Future Release,Script Loader,normal,,10/21/2012 11:29:13 PM,03/08/2018 10:05:52 AM,,ryanve,early has-patch needs-testing
22251,Helper function to simplify checking for constants,new,,,enhancement,normal,Future Release,Bootstrap/Load,normal,,10/22/2012 12:32:27 AM,05/31/2018 11:46:31 PM,,evansolomon,dev-feedback
22261,Recent comments widget makes additional queries when pagination is enabled,new,,,defect (bug),normal,,Comments,normal,,10/23/2012 02:19:59 PM,06/04/2019 07:23:35 PM,,nacin,needs-patch needs-nacin
22325,Abstract GPCS away from the superglobals,new,,,enhancement,normal,,Bootstrap/Load,normal,,10/30/2012 09:15:41 PM,06/04/2019 07:23:39 PM,,rmccue,has-patch 2nd-opinion
22355,Template stack - Beyond parent/child theme relationships,new,,,enhancement,normal,,Themes,normal,,11/03/2012 09:45:25 PM,06/04/2019 09:07:52 PM,,johnjamesjacoby,has-patch
22367,"Usernames with ""@"" char are assumed email addresses, causing incorrect look-up in several places",reviewing,,johnjamesjacoby,defect (bug),normal,,Users,normal,,11/06/2012 12:45:19 AM,06/05/2019 06:38:55 AM,,johnjamesjacoby,dev-feedback
22402,Stripping non-alphanumeric multi-byte characters from slugs,new,,,enhancement,normal,,Formatting,normal,,11/10/2012 05:07:10 AM,06/04/2019 07:44:12 PM,,johnbillion,needs-patch dev-feedback
22414,validate_current_theme() should validate cached theme roots,new,,,defect (bug),normal,,Themes,normal,,11/11/2012 09:57:54 PM,06/04/2019 09:07:55 PM,,nacin,needs-patch
22435,Export API,new,,,enhancement,normal,Future Release,Export,normal,,11/13/2012 04:41:55 PM,12/13/2017 09:26:06 PM,,nbachiyski,dev-feedback has-patch
22519,iPad toolbar location,new,,,defect (bug),normal,,Toolbar,normal,,11/20/2012 05:45:44 PM,06/04/2019 09:07:59 PM,,MikeHansenMe,close
22558,Attachment term counts feels/are inaccurate,new,,,defect (bug),normal,Awaiting Review,Media,normal,,11/23/2012 04:21:26 PM,09/06/2017 01:40:37 PM,,ocean90,2nd-opinion needs-testing
22579,Confusion of  WP admin Discussion settings,new,,,enhancement,normal,Awaiting Review,Comments,normal,,11/24/2012 08:46:05 PM,01/09/2018 03:37:56 PM,"ui, administration",Lorangeo,has-ui-feedback needs-patch settings-api
22589,Network Admin + Ajax requests,reviewing,,jeremyfelt,enhancement,normal,,Networks and Sites,normal,,11/26/2012 09:12:18 AM,06/04/2019 08:04:01 PM,"multisite, administration",dd32,has-patch
22601,Make post content autosave work more generically,new,,,enhancement,normal,,Autosave,normal,,11/27/2012 04:00:31 AM,06/04/2019 07:23:41 PM,,helen,
22602,Additional error handling when installing child and parent theme from WordPress.org,new,,,enhancement,normal,,Themes,normal,,11/27/2012 04:35:17 AM,06/04/2019 09:08:01 PM,,nacin,has-patch 3.6-early
22810,Support for theme changelogs,new,,,enhancement,normal,Future Release,Themes,normal,,12/07/2012 02:39:22 PM,11/07/2018 06:38:37 PM,,Daedalon,
22880,Customize Themes without activation,new,,,enhancement,normal,Awaiting Review,Customize,normal,,12/12/2012 11:34:51 AM,01/31/2017 07:00:22 PM,ui,kkkrys,needs-patch
22889,Reconsider no-JS ?replytocom= links,accepted,,SergeyBiryukov,enhancement,normal,Future Release,Comments,normal,,12/12/2012 03:13:20 PM,07/01/2019 08:26:28 AM,,markjaquith,has-patch dev-feedback close
22937,Bulk Actions > Edit could allow batch-assignment of taxonomies to Media following the WP 3.5 media changes,new,,,feature request,normal,,Media,normal,,12/14/2012 01:59:37 PM,06/04/2019 08:04:27 PM,administration,yeswework,needs-patch
22966,Show admin-cropped thumbnails instead of WordPress-cropped thumbnails,new,,,enhancement,normal,Awaiting Review,Media,normal,,12/16/2012 10:22:59 PM,08/30/2018 12:47:58 PM,,beerpulse,has-ux-feedback needs-patch needs-design
22976,Remove reference to category to tag converter from the tools page,new,,,enhancement,normal,,Import,normal,,12/17/2012 04:02:00 PM,06/04/2019 08:04:32 PM,"ui, administration",mark-k,needs-patch has-ui-feedback
23049,Template hierarchy for 404,accepted,,johnbillion,enhancement,normal,Future Release,Themes,normal,,12/22/2012 05:19:05 PM,09/27/2017 04:09:23 PM,template,mark-k,has-patch dev-feedback
23165,Admin validation errors on form nonce element IDs (_wpnonce),new,,,enhancement,normal,Awaiting Review,Security,normal,,01/10/2013 02:25:17 AM,06/21/2018 02:40:53 PM,administration,bpetty,needs-codex has-patch needs-refresh
23168,Introduce remove_post_status,new,,,enhancement,normal,,"Posts, Post Types",normal,,01/10/2013 08:32:49 AM,06/04/2019 08:43:39 PM,,kovshenin,needs-patch
23169,Introduce register_post_status_for_object_type,new,,,enhancement,normal,,"Posts, Post Types",normal,,01/10/2013 08:35:46 AM,06/04/2019 08:43:41 PM,,kovshenin,needs-patch
23179,New avatar related option - use gravatar  only for registered users,new,,,enhancement,normal,,Comments,normal,,01/11/2013 03:40:59 PM,06/04/2019 07:23:48 PM,,mark-k,needs-patch dev-feedback
23229,Pagination Links Broken,new,,,defect (bug),normal,,Permalinks,normal,,01/17/2013 11:11:04 PM,06/04/2019 08:43:46 PM,,ssmathias,needs-refresh
23253,Lack of a do_settings_section (singular) function,reopened,,,enhancement,normal,Awaiting Review,Plugins,normal,,01/21/2013 07:20:06 PM,11/28/2017 05:03:30 PM,administration,auniquename,needs-patch
23275,WordPress Importer: line-ending mismatch corrupts serialized meta,new,,,defect (bug),normal,,Import,normal,,01/23/2013 04:56:04 PM,06/04/2019 08:04:44 PM,,WraithKenny,has-patch
23276,WordPress Importer: Update existing navs instead of new,new,,,defect (bug),normal,WordPress.org,Import,normal,,01/23/2013 05:00:06 PM,03/02/2018 04:50:50 PM,,WraithKenny,needs-refresh needs-testing
23279,"Add templates to style registration, signup, activation, login and password reset pages",new,,,enhancement,normal,Awaiting Review,Login and Registration,normal,,01/23/2013 10:20:58 PM,02/22/2017 09:54:26 AM,template,rmccue,has-patch
23285,Implement an AMD JavaScript loader in WordPress,new,,,feature request,normal,Future Release,Script Loader,normal,,01/24/2013 02:28:47 PM,12/16/2018 03:06:20 AM,,auniquename,close
23309,Not all WP_Query::query_vars get updated during WP_Query::get_posts(),new,,,defect (bug),normal,,Query,normal,,01/28/2013 03:40:56 PM,06/04/2019 08:43:47 PM,,prettyboymp,needs-patch needs-unit-tests early
23314,Allow published posts to be revised without being updated immediately,new,,,enhancement,normal,Future Release,Revisions,normal,,01/29/2013 07:39:01 PM,10/24/2018 07:07:28 PM,,kovshenin,editorial-flow needs-screenshots has-patch
23318,Plugins Admin Showing Details for Wrong Plugin,new,,,enhancement,normal,WordPress.org,Plugins,normal,,01/29/2013 10:41:54 PM,07/01/2017 03:00:07 PM,,miqrogroove,
23336,"Sticky Posts lack sanity bounding. If used too much, can severely degrade performance.",reopened,,,defect (bug),normal,,Query,normal,,01/31/2013 05:09:37 AM,06/04/2019 08:43:50 PM,,markjaquith,needs-patch
23391,User in contributor role can add images to post only via the text editor,new,,,enhancement,normal,Awaiting Review,Role/Capability,normal,,02/05/2013 07:34:26 AM,10/03/2018 12:18:01 PM,"ui, administration",mark-k,needs-patch
